hhcluster_id,h_size,n_triangles
350000007989060960,2,0
350000007990297501,2,0
350000007990817963,2,0
350000007990889489,2,0
350000007990963922,2,0
350000007991746870,2,0
350000007992176005,2,0
350000007992439667,2,0
350000007995225070,2,0
350000007997196966,2,0
350000008000435464,2,0
350000008000677313,2,0
350000008001181686,2,0
350000008001673966,2,0
350000008004185441,2,0
350000008004413067,2,0
350000008004512583,2,0
350000008004515192,2,0
350000008004547156,2,0
350000008004635380,2,0
350000008005078584,2,0
350000008005339659,2,0
350000008005477912,2,0
350000008005949413,2,0
350000008006065108,2,0
350000008006237647,2,0
350000008007700982,2,0
350000008007778661,2,0
350000008007791629,2,0
350000008007992162,2,0
350000008008058121,2,0
350000008008083274,2,0
350000008008235275,2,0
350000008008331348,2,0
350000008008741518,2,0
350000008008811966,2,0
350000008008822084,2,0
350000008009189951,2,0
350000008009363936,2,0
350000008009466712,2,0
350000008013120986,2,0
350000008020152966,2,0
350000008025549287,2,0
350000008026348221,2,0
350000008030972621,2,0
350000008031323571,2,0
350000008031497850,2,0
350000008032150472,2,0
350000008032431747,2,0
350000008038009354,2,0
350000008041431758,2,0
350000008047561772,2,0
350000008050614467,2,0
350000008050813467,2,0
350000008051361778,2,0
350000008051459483,2,0
350000008051626694,2,0
350000008051728972,2,0
350000008051777505,2,0
350000008052103855,2,0
350000008053055880,2,0
350000008053463081,2,0
350000008055065807,2,0
350000008055094585,2,0
350000008055177187,2,0
350000008055246321,2,0
350000008055513009,2,0
350000008055529863,2,0
350000008055583772,2,0
350000008055772743,2,0
350000008055806133,2,0
350000008056005312,2,0
350000008057094116,2,0
350000008057392683,2,0
350000008057473673,2,0
350000008057957336,2,0
350000008058026407,2,0
350000008058298224,2,0
350000008060033297,2,0
350000008063292013,2,0
350000008069986545,2,0
350000008069991247,2,0
350000008070182396,2,0
350000008070186562,2,0
350000008070417921,2,0
350000008070433594,2,0
350000008070707438,2,0
350000008070763028,2,0
350000008070786418,2,0
350000008071762834,2,0
350000008071887981,2,0
350000008072268417,2,0
350000008073553442,2,0
350000008077652606,2,0
350000008077688422,2,0
350000008077919805,2,0
350000008078049384,2,0
350000008078068279,2,0
350000008078108786,2,0
350000008078380617,2,0
350000008078403296,2,0
350000008078961848,2,0
350000008079049322,2,0
350000008079058472,2,0
350000008079094615,2,0
350000008079371411,2,0
350000008079418270,2,0
350000008079550300,2,0
350000008079643530,2,0
350000008079767939,2,0
350000008079806898,2,0
350000008079840398,2,0
350000008080091991,2,0
350000008080203320,2,0
350000008080245004,2,0
350000008080362494,2,0
350000008080551754,2,0
350000008080642910,2,0
350000008080867650,2,0
350000008081087419,2,0
350000008081126726,2,0
350000008081189926,2,0
350000008081201915,2,0
350000008081339791,2,0
350000008081605911,2,0
350000008081701215,2,0
350000008081896420,2,0
350000008081906880,2,0
350000008081960033,2,0
350000008082123501,2,0
350000008082176342,2,0
350000008082594385,2,0
350000008082610655,2,0
350000008082705768,2,0
350000008082859339,2,0
350000008082883708,2,0
350000008082986186,2,0
350000008083010873,2,0
350000008083367805,2,0
350000008083763907,2,0
350000008084514382,2,0
350000008084901876,2,0
350000008085291857,2,0
350000008085299802,2,0
350000008085321138,2,0
350000008085559859,2,0
350000008085791893,2,0
350000008085909696,2,0
350000008085997210,2,0
350000008087811739,2,0
350000008088883010,2,0
350000008094745230,2,0
350000008096517339,2,0
350000008098303619,2,0
350000008098314118,2,0
350000008098335336,2,0
350000008098338553,2,0
350000008098341156,2,0
350000008098354939,2,0
350000008098362445,2,0
350000008098365419,2,0
350000008098504094,2,0
350000008098545673,2,0
350000008098557321,2,0
350000008098647121,2,0
350000008099023835,2,0
350000008099053770,2,0
350000008099103418,2,0
350000008099157216,2,0
350000008099320363,2,0
350000008099321783,2,0
350000008100595840,2,0
350000008100763533,2,0
350000008100784535,2,0
350000008101204062,2,0
350000008101417920,2,0
350000008101665396,2,0
350000008101737812,2,0
350000008103590387,2,0
350000008103723597,2,0
350000008103789526,2,0
350000008104649645,2,0
350000008110465577,2,0
350000008112286126,2,0
350000008112390696,2,0
350000008113395635,2,0
350000008114239413,2,0
350000008115580083,2,0
350000008115713004,2,0
350000008115728898,2,0
350000008115870705,2,0
350000008116226750,2,0
350000008116279088,2,0
350000008116748580,2,0
350000008116881073,2,0
350000008117294382,2,0
350000008117919336,2,0
350000008126759270,2,0
350000008126782690,2,0
350000008126801433,2,0
350000008126881853,2,0
350000008127361929,2,0
350000008127687527,2,0
350000008128833313,2,0
350000008129289950,2,0
350000008129537567,2,0
350000008129627698,2,0
350000008129739198,2,0
350000008130410263,2,0
350000008133140214,2,0
350000008135246102,2,0
350000008135358305,2,0
350000008135457246,2,0
350000008135524717,2,0
350000008135687848,2,0
350000008136388798,2,0
350000008137399872,2,0
350000008137640534,2,0
350000008139294076,2,0
350000008139838007,2,0
350000008140382741,2,0
350000008141113886,2,0
350000008141223411,2,0
350000008141294820,2,0
350000008141530723,2,0
350000008141663996,2,0
350000008142301019,2,0
350000008142931055,2,0
350000008143126503,2,0
350000008143619729,2,0
350000008143996999,2,0
350000008147115811,2,0
350000008147219801,2,0
350000008147423605,2,0
350000008147496019,2,0
350000008148299224,2,0
350000008150992407,2,0
350000008154679842,2,0
350000008154999354,2,0
350000008155403190,2,0
350000008155891084,2,0
350000008156307890,2,0
350000008156510443,2,0
350000008161555554,2,0
350000008214002535,2,0
350000008214095615,2,0
350000008214317348,2,0
350000008214390240,2,0
350000008214500599,2,0
350000008217046115,2,0
350000008217893080,2,0
350000008218484911,2,0
350000008220903481,2,0
350000008222445883,2,0
350000008222448439,2,0
350000008222846095,2,0
350000008223739475,2,0
350000008223742772,2,0
350000008226954717,2,0
350000008226965735,2,0
350000008226967966,2,0
350000008227027960,2,0
350000008227345275,2,0
350000008227427373,2,0
350000008227570028,2,0
350000008227623188,2,0
350000008227771358,2,0
350000008227849460,2,0
350000008228008721,2,0
350000008228076288,2,0
350000008228170639,2,0
350000008228356433,2,0
350000008229305119,2,0
350000008229529614,2,0
350000008231595508,2,0
350000008231616605,2,0
350000008231790929,2,0
350000008231824104,2,0
350000008232114857,2,0
350000008232155995,2,0
350000008234014853,2,0
350000008234151164,2,0
350000008240749589,2,0
350000008243741746,2,0
350000008246380314,2,0
350000008246404647,2,0
350000008246961335,2,0
350000008248556358,2,0
350000008248709582,2,0
350000008248890669,2,0
350000008248944433,2,0
350000008249053514,2,0
350000008249113673,2,0
350000008250661608,2,0
350000008250822865,2,0
350000008255901266,2,0
350000008260327088,2,0
350000008260362327,2,0
350000008260678596,2,0
350000008262892280,2,0
350000008263945649,2,0
350000008263951850,2,0
350000008265070119,2,0
350000008268006685,2,0
350000008268243032,2,0
350000008268275294,2,0
350000008268551018,2,0
350000008268922673,2,0
350000008270005159,2,0
350000008270515734,2,0
350000008272105508,2,0
350000008273142829,2,0
350000008273286817,2,0
350000008273524989,2,0
350000008273756332,2,0
350000008274033949,2,0
350000008274524597,2,0
350000008275042475,2,0
350000008275108215,2,0
350000008275131407,2,0
350000008275201628,2,0
350000008275209128,2,0
350000008275218805,2,0
350000008275266750,2,0
350000008275599031,2,0
350000008275832983,2,0
350000008276028084,2,0
350000008276488453,2,0
350000008279086635,2,0
350000008279113131,2,0
350000008279240211,2,0
350000008279303210,2,0
350000008279566699,2,0
350000008280012191,2,0
350000008280448302,2,0
350000008281118101,2,0
350000008285793103,2,0
350000008285877829,2,0
350000008286150692,2,0
350000008286859613,2,0
350000008289352077,2,0
350000008289357368,2,0
350000008289418318,2,0
350000008289438843,2,0
350000008299455893,2,0
350000008299570905,2,0
350000008299697570,2,0
350000008299976778,2,0
350000008300041760,2,0
350000008300743249,2,0
350000008303889728,2,0
350000008305053100,2,0
350000008305079338,2,0
350000008305116227,2,0
350000008305148816,2,0
350000008305179927,2,0
350000008305275846,2,0
350000008305465340,2,0
350000008305474226,2,0
350000008305862065,2,0
350000008306113054,2,0
350000008306271718,2,0
350000008310124754,2,0
350000008310287290,2,0
350000008310741592,2,0
350000008310823527,2,0
350000008311925737,2,0
350000008312328752,2,0
350000008312783507,2,0
350000008313038397,2,0
350000008313086932,2,0
350000008313493842,2,0
350000008315992948,2,0
350000008316459131,2,0
350000008316520699,2,0
350000008316562399,2,0
350000008316565236,2,0
350000008316655428,2,0
350000008316967092,2,0
350000008317490296,2,0
350000008319505561,2,0
350000008321008839,2,0
350000008321059442,2,0
350000008322538593,2,0
350000008323794138,2,0
350000008324489006,2,0
350000008324569715,2,0
350000008324826774,2,0
350000008331598962,2,0
350000008336257662,2,0
350000008337718952,2,0
350000008337949975,2,0
350000008338235228,2,0
350000008338678308,2,0
350000008338724536,2,0
350000008338727459,2,0
350000008338784775,2,0
350000008339065732,2,0
350000008339096285,2,0
350000008346055537,2,0
350000008346246234,2,0
350000008346899583,2,0
350000008346913935,2,0
350000008346927458,2,0
350000008347172953,2,0
350000008347281868,2,0
350000008347411316,2,0
350000008348723231,2,0
350000008349368113,2,0
350000008349585017,2,0
350000008349972929,2,0
350000008351639392,2,0
350000008351709967,2,0
350000008351944414,2,0
350000008352068013,2,0
350000008352305429,2,0
350000008355899454,2,0
350000008356950599,2,0
350000008357983519,2,0
350000008358253600,2,0
350000008359371273,2,0
350000008359620539,2,0
350000008363302426,2,0
350000008366201878,2,0
350000008366289189,2,0
350000008366368556,2,0
350000008366384372,2,0
350000008366440332,2,0
350000008366527389,2,0
350000008366699817,2,0
350000008366776265,2,0
350000008366937598,2,0
350000008367018055,2,0
350000008367068942,2,0
350000008367180371,2,0
350000008367284759,2,0
350000008367310093,2,0
350000008367431602,2,0
350000008367500007,2,0
350000008367547927,2,0
350000008368346306,2,0
350000008368509363,2,0
350000008368566665,2,0
350000008368568405,2,0
350000008369054377,2,0
350000008369228859,2,0
350000008369271456,2,0
350000008369316438,2,0
350000008369400278,2,0
350000008369569880,2,0
350000008370130803,2,0
350000008370701810,2,0
350000008371770747,2,0
350000008372191197,2,0
350000008374436085,2,0
350000008374939867,2,0
350000008375687185,2,0
350000008376033039,2,0
350000008376205092,2,0
350000008377832060,2,0
350000008377882886,2,0
350000008380068587,2,0
350000008380258105,2,0
350000008380806562,2,0
350000008381562807,2,0
350000008382010693,2,0
350000008382163288,2,0
350000008382385072,2,0
350000008382669777,2,0
350000008382844725,2,0
350000008383048823,2,0
350000008383516784,2,0
350000008384049219,2,0
350000008384154450,2,0
350000008384390615,2,0
350000008385255545,2,0
350000008385346990,2,0
350000008386250502,2,0
350000008388002443,2,0
350000008388008726,2,0
350000008391779351,2,0
350000008391909633,2,0
350000008393356009,2,0
350000008393391974,2,0
350000008394032794,2,0
350000008394302075,2,0
350000008395676495,2,0
350000008397546554,2,0
350000008408193337,2,0
350000008408534562,2,0
350000008409208573,2,0
350000008409829294,2,0
350000008418927722,2,0
350000008418991305,2,0
350000008419084016,2,0
350000008419136360,2,0
350000008420502746,2,0
350000008420648978,2,0
350000008420707646,2,0
350000008420861015,2,0
350000008421197643,2,0
350000008421312583,2,0
350000008421702269,2,0
350000008424798696,2,0
350000008426642669,2,0
350000008427308992,2,0
350000008428208265,2,0
350000008428451570,2,0
350000008428683179,2,0
350000008428715047,2,0
350000008428788067,2,0
350000008429514201,2,0
350000008429570438,2,0
350000008429591672,2,0
350000008429609607,2,0
350000008429629190,2,0
350000008429899517,2,0
350000008429929359,2,0
350000008430100307,2,0
350000008430295747,2,0
350000008430398398,2,0
350000008430597646,2,0
350000008430717876,2,0
350000008430859554,2,0
350000008431568867,2,0
350000008439550786,2,0
350000008439622889,2,0
350000008441938497,2,0
350000008442065807,2,0
350000008442749663,2,0
350000008442754688,2,0
350000008442786896,2,0
350000008443309882,2,0
350000008443940819,2,0
350000008444017941,2,0
350000008455082380,2,0
350000008455248423,2,0
350000008456242861,2,0
350000008457984582,2,0
350000008458021630,2,0
350000008458140620,2,0
350000008458155912,2,0
350000008458205105,2,0
350000008458396043,2,0
350000008458486148,2,0
350000008458492051,2,0
350000008458596132,2,0
350000008458610913,2,0
350000008458615048,2,0
350000008458673092,2,0
350000008458703842,2,0
350000008458769728,2,0
350000008458771257,2,0
350000008460288326,2,0
350000008460289426,2,0
350000008460581134,2,0
350000008460771588,2,0
350000008463355564,2,0
350000008465988442,2,0
350000008466321238,2,0
350000008466530227,2,0
350000008466597096,2,0
350000008466780539,2,0
350000008466853952,2,0
350000008467132883,2,0
350000008467169605,2,0
350000008471129255,2,0
350000008471145003,2,0
350000008472485059,2,0
350000008473094295,2,0
350000008475361846,2,0
350000008475682349,2,0
350000008477303326,2,0
350000008480072571,2,0
350000008480135536,2,0
350000008480150280,2,0
350000008480558043,2,0
350000008480623915,2,0
350000008480699760,2,0
350000008480779532,2,0
350000008481132970,2,0
350000008481779238,2,0
350000008484129443,2,0
350000008484706257,2,0
350000008484727930,2,0
350000008484784987,2,0
350000008484791960,2,0
350000008485849756,2,0
350000008485934815,2,0
350000008487079401,2,0
350000008487787850,2,0
350000008488883052,2,0
350000008489024538,2,0
350000008489869692,2,0
350000008497631262,2,0
350000008497735149,2,0
350000008497743995,2,0
350000008497800477,2,0
350000008497840559,2,0
350000008497853579,2,0
350000008498717999,2,0
350000008499114534,2,0
350000008499295128,2,0
350000008499339931,2,0
350000008499429266,2,0
350000008501404411,2,0
350000008501790853,2,0
350000008501939504,2,0
350000008502222108,2,0
350000008502676632,2,0
350000008503095508,2,0
350000008505239597,2,0
350000008506011997,2,0
350000008507305242,2,0
350000008507488873,2,0
350000008507907206,2,0
350000008516405209,2,0
350000008516846050,2,0
350000008517936054,2,0
350000008518730028,2,0
350000008518907002,2,0
350000008519131459,2,0
350000008519203359,2,0
350000008519889580,2,0
350000008521416360,2,0
350000008522271300,2,0
350000008522344619,2,0
350000008523071412,2,0
350000008523583595,2,0
350000008529132587,2,0
350000008529183359,2,0
350000008529222158,2,0
350000008529447242,2,0
350000008533700630,2,0
350000008535392556,2,0
350000008537123579,2,0
350000008537440104,2,0
350000008538022709,2,0
350000008538580176,2,0
350000008539645500,2,0
350000008539671703,2,0
350000008539804971,2,0
350000008539817839,2,0
350000008540177202,2,0
350000008540248922,2,0
350000008540374696,2,0
350000008541279553,2,0
350000008542365027,2,0
350000008543078406,2,0
350000008543207535,2,0
350000008543449364,2,0
350000008543491880,2,0
350000008543495593,2,0
350000008543921013,2,0
350000008544205485,2,0
350000008544770222,2,0
350000008571611375,2,0
350000008583356720,2,0
350000008583478333,2,0
350000008583480527,2,0
350000008583510008,2,0
350000008583606403,2,0
350000008583803958,2,0
350000008583907935,2,0
350000008585560573,2,0
350000008585717182,2,0
350000008585958760,2,0
350000008586292841,2,0
350000008586314386,2,0
350000008586357041,2,0
350000008586386778,2,0
350000008586948540,2,0
350000008588009422,2,0
350000008588029831,2,0
350000008588350756,2,0
350000008588538111,2,0
350000008594531411,2,0
350000008594553951,2,0
350000008594629227,2,0
350000008594667722,2,0
350000008594821644,2,0
350000008594865548,2,0
350000008594965367,2,0
350000008595149902,2,0
350000008595416933,2,0
350000008595971706,2,0
350000008596839578,2,0
350000008597087275,2,0
350000008598733160,2,0
350000008599356245,2,0
350000008599438197,2,0
350000008599600638,2,0
350000008599809978,2,0
350000008599895344,2,0
350000008600065136,2,0
350000008601088228,2,0
350000008606764962,2,0
350000008606961514,2,0
350000008607398165,2,0
350000008607402582,2,0
350000008607501475,2,0
350000008607602185,2,0
350000008607899646,2,0
350000008608028174,2,0
350000008609879864,2,0
350000008611987497,2,0
350000008612368161,2,0
350000008612749909,2,0
350000008612754032,2,0
350000008612882480,2,0
350000008613131981,2,0
350000008613357942,2,0
350000008613506075,2,0
350000008613584496,2,0
350000008614497527,2,0
350000008615006033,2,0
350000008615238176,2,0
350000008616115606,2,0
350000008616123198,2,0
350000008618357299,2,0
350000008625613783,2,0
350000008625648454,2,0
350000008625875341,2,0
350000008626112120,2,0
350000008626123617,2,0
350000008626474502,2,0
350000008626738204,2,0
350000008627130293,2,0
350000008628106108,2,0
350000008628181177,2,0
350000008628259079,2,0
350000008628352034,2,0
350000008628355959,2,0
350000008628376705,2,0
350000008629857962,2,0
350000008630435433,2,0
350000008630511278,2,0
350000008630563935,2,0
350000008630593575,2,0
350000008630649335,2,0
350000008631050067,2,0
350000008632871346,2,0
350000008634760564,2,0
350000008634803396,2,0
350000008634823179,2,0
350000008634838471,2,0
350000008635030388,2,0
350000008635514527,2,0
350000008635716937,2,0
350000008636469727,2,0
350000008636612788,2,0
350000008636686999,2,0
350000008637586186,2,0
350000008638300928,2,0
350000008639279225,2,0
350000008640262778,2,0
350000008641527852,2,0
350000008644577225,2,0
350000008645869833,2,0
350000008646207431,2,0
350000008646446653,2,0
350000008650027027,2,0
350000008650146688,2,0
350000008652248833,2,0
350000008657739305,2,0
350000008658228186,2,0
350000008659356275,2,0
350000008659387097,2,0
350000008661420172,2,0
350000008661562294,2,0
350000008661700468,2,0
350000008661813954,2,0
350000008662767178,2,0
350000008663970884,2,0
350000008665320457,2,0
350000008665488399,2,0
350000008665867711,2,0
350000008665902107,2,0
350000008665926486,2,0
350000008666916972,2,0
350000008667704083,2,0
350000008667784869,2,0
350000008668012634,2,0
350000008668320344,2,0
350000008668379723,2,0
350000008668920955,2,0
350000008668957443,2,0
350000008668992576,2,0
350000008669049762,2,0
350000008669304700,2,0
350000008669584163,2,0
350000008671646795,2,0
350000008672537574,2,0
350000008672954551,2,0
350000008673056329,2,0
350000008673383509,2,0
350000008673701288,2,0
350000008673931636,2,0
350000008676379866,2,0
350000008681718527,2,0
350000008681779112,2,0
350000008682222604,2,0
350000008682266407,2,0
350000008682287557,2,0
350000008682320209,2,0
350000008682364102,2,0
350000008682370984,2,0
350000008682414001,2,0
350000008682880882,2,0
350000008682991782,2,0
350000008683101356,2,0
350000008683117490,2,0
350000008683241376,2,0
350000008683379852,2,0
350000008683446520,2,0
350000008683530063,2,0
350000008683873183,2,0
350000008685138199,2,0
350000008685191810,2,0
350000008685773149,2,0
350000008685854568,2,0
350000008685889678,2,0
350000008686274467,2,0
350000008686318854,2,0
350000008686473605,2,0
350000008686789496,2,0
350000008687979567,2,0
350000008688599353,2,0
350000008688607733,2,0
350000008688621886,2,0
350000008688632851,2,0
350000008688636864,2,0
350000008688917577,2,0
350000008689097199,2,0
350000008689206339,2,0
350000008689469800,2,0
350000008690579259,2,0
350000008694060667,2,0
350000008694068836,2,0
350000008694133125,2,0
350000008694411670,2,0
350000008694510940,2,0
350000008694577304,2,0
350000008694687390,2,0
350000008694814143,2,0
350000008697833462,2,0
350000008698465798,2,0
350000008698997698,2,0
350000008699240187,2,0
350000008699276242,2,0
350000008701426589,2,0
350000008701431041,2,0
350000008701519168,2,0
350000008701720874,2,0
350000008702000209,2,0
350000008702996421,2,0
350000008703052461,2,0
350000008703984136,2,0
350000008704345333,2,0
350000008704370764,2,0
350000008704574154,2,0
350000008707082110,2,0
350000008707221787,2,0
350000008708716658,2,0
350000008709109473,2,0
350000008709870278,2,0
350000008709894543,2,0
350000008710518737,2,0
350000008712607453,2,0
350000008714910368,2,0
350000008715113937,2,0
350000008715494469,2,0
350000008717354878,2,0
350000008717398563,2,0
350000008717759214,2,0
350000008718047385,2,0
350000008718608215,2,0
350000008718955356,2,0
350000008719058942,2,0
350000008720401052,2,0
350000008721788869,2,0
350000008721986515,2,0
350000008722060457,2,0
350000008722951899,2,0
350000008729099462,2,0
350000008736615878,2,0
350000008736689467,2,0
350000008736759662,2,0
350000008736787057,2,0
350000008736804024,2,0
350000008737083316,2,0
350000008737756953,2,0
350000008737930678,2,0
350000008738089319,2,0
350000008738231640,2,0
350000008739854119,2,0
350000008742924884,2,0
350000008743945603,2,0
350000008750704579,2,0
350000008751075722,2,0
350000008751104102,2,0
350000008751335836,2,0
350000008751805235,2,0
350000008752665241,2,0
350000008752806584,2,0
350000008752891753,2,0
350000008753060103,2,0
350000008753065965,2,0
350000008754375636,2,0
350000008754460401,2,0
350000008755262497,2,0
350000008756170095,2,0
350000008756479043,2,0
350000008757116730,2,0
350000008757897586,2,0
350000008760742814,2,0
350000008760769460,2,0
350000008761608087,2,0
350000008761656448,2,0
350000008762559188,2,0
350000008763091582,2,0
350000008767794758,2,0
350000008767795397,2,0
350000008767832168,2,0
350000008768403903,2,0
350000008770548313,2,0
350000008772734995,2,0
350000008772757615,2,0
350000008772839703,2,0
350000008773239774,2,0
350000008773494240,2,0
350000008773572220,2,0
350000008773723875,2,0
350000008774957667,2,0
350000008775772221,2,0
350000008775810262,2,0
350000008775945638,2,0
350000008776101502,2,0
350000008776585062,2,0
350000008776684777,2,0
350000008776794277,2,0
350000008776973060,2,0
350000008777552534,2,0
350000008777947536,2,0
350000008777994811,2,0
350000008778733767,2,0
350000008784504354,2,0
350000008786063129,2,0
350000008788431495,2,0
350000008788734048,2,0
350000008789143541,2,0
350000008789301092,2,0
350000008789322681,2,0
350000008789461838,2,0
350000008792056823,2,0
350000008797280112,2,0
350000008801901982,2,0
350000008801934914,2,0
350000008801946777,2,0
350000008802394018,2,0
350000008802932164,2,0
350000008807206717,2,0
350000008807238841,2,0
350000008808234177,2,0
350000008808236886,2,0
350000008808313168,2,0
350000008809371533,2,0
350000008811898215,2,0
350000008811913453,2,0
350000008811978805,2,0
350000008812320998,2,0
350000008812536757,2,0
350000008812689829,2,0
350000008812738857,2,0
350000008812790985,2,0
350000008812934550,2,0
350000008813081598,2,0
350000008813094477,2,0
350000008813671466,2,0
350000008814083543,2,0
350000008814704374,2,0
350000008815033850,2,0
350000008815406987,2,0
350000008815512981,2,0
350000008820630221,2,0
350000008821125062,2,0
350000008824492920,2,0
350000008824572307,2,0
350000008824734015,2,0
350000008825448477,2,0
350000008826626617,2,0
350000008828976528,2,0
350000008829015373,2,0
350000008829057764,2,0
350000008829063863,2,0
350000008829083821,2,0
350000008829263065,2,0
350000008829281368,2,0
350000008829322309,2,0
350000008829433388,2,0
350000008829472693,2,0
350000008829506021,2,0
350000008829636381,2,0
350000008829960686,2,0
350000008830149950,2,0
350000008830446229,2,0
350000008830770162,2,0
350000008831100035,2,0
350000008831163290,2,0
350000008831669832,2,0
350000008831753986,2,0
350000008831774947,2,0
350000008834219021,2,0
350000008834442018,2,0
350000008834741754,2,0
350000008835437798,2,0
350000008838046088,2,0
350000008838929612,2,0
350000008839343218,2,0
350000008839532145,2,0
350000008839566489,2,0
350000008839578606,2,0
350000008839599611,2,0
350000008839772320,2,0
350000008840464187,2,0
350000008842004066,2,0
350000008842069905,2,0
350000008842759653,2,0
350000008843215740,2,0
350000008843247520,2,0
350000008844269542,2,0
350000008844284171,2,0
350000008844789187,2,0
350000008844790942,2,0
350000008845807302,2,0
350000008847805443,2,0
350000008847824875,2,0
350000008847830515,2,0
350000008848123623,2,0
350000008848201081,2,0
350000008848276223,2,0
350000008848322491,2,0
350000008848332877,2,0
350000008848342445,2,0
350000008848355778,2,0
350000008848464742,2,0
350000008848470851,2,0
350000008848549352,2,0
350000008848555591,2,0
350000008848897820,2,0
350000008849049537,2,0
350000008849223094,2,0
350000008849429445,2,0
350000008850575206,2,0
350000008852019353,2,0
350000008852432060,2,0
350000008852508844,2,0
350000008852533079,2,0
350000008852588429,2,0
350000008854010168,2,0
350000008854405881,2,0
350000008854909870,2,0
350000008855236550,2,0
350000008855750438,2,0
350000008856414936,2,0
350000008856862627,2,0
350000008857419791,2,0
350000008858083249,2,0
350000008858946133,2,0
350000008859359079,2,0
350000008859519792,2,0
350000008860808041,2,0
350000008860831979,2,0
350000008860869204,2,0
350000008860961319,2,0
350000008861044360,2,0
350000008861050500,2,0
350000008861058797,2,0
350000008861067298,2,0
350000008861069326,2,0
350000008861129818,2,0
350000008861142072,2,0
350000008862437816,2,0
350000008862478072,2,0
350000008862801298,2,0
350000008862835821,2,0
350000008862845036,2,0
350000008863278074,2,0
350000008863615706,2,0
350000008863662475,2,0
350000008863966723,2,0
350000008864431283,2,0
350000008866167691,2,0
350000008866201063,2,0
350000008866474823,2,0
350000008866726451,2,0
350000008866902010,2,0
350000008868161873,2,0
350000008868215940,2,0
350000008868313375,2,0
350000008868451909,2,0
350000008868457891,2,0
350000008869898155,2,0
350000008869978416,2,0
350000008870084499,2,0
350000008870528870,2,0
350000008871865974,2,0
350000008871949164,2,0
350000008876539360,2,0
350000008876620191,2,0
350000008878020218,2,0
350000008878107408,2,0
350000008878315679,2,0
350000008878522202,2,0
350000008879034760,2,0
350000008879044655,2,0
350000008879057458,2,0
350000008879066921,2,0
350000008879406417,2,0
350000008879537199,2,0
350000008881619335,2,0
350000008881710882,2,0
350000008881816456,2,0
350000008882010240,2,0
350000008882497410,2,0
350000008882956879,2,0
350000008883004918,2,0
350000008883074784,2,0
350000008883204802,2,0
350000008883589705,2,0
350000008883624309,2,0
350000008884858008,2,0
350000008885149830,2,0
350000008885220085,2,0
350000008885407012,2,0
350000008885506284,2,0
350000008886973587,2,0
350000008887015742,2,0
350000008887267577,2,0
350000008887367081,2,0
350000008887668645,2,0
350000008887779212,2,0
350000008887835762,2,0
350000008888528224,2,0
350000008889659774,2,0
350000008890203849,2,0
350000008890277273,2,0
350000008890282658,2,0
350000008890319130,2,0
350000008890362848,2,0
350000008890885160,2,0
350000008891135616,2,0
350000008892681379,2,0
350000008892953790,2,0
350000008893149502,2,0
350000008895409680,2,0
350000008895415300,2,0
350000008895641401,2,0
350000008896047214,2,0
350000008897980034,2,0
350000008898340605,2,0
350000008899021095,2,0
350000008899430044,2,0
350000008899814144,2,0
350000008899826281,2,0
350000008900039164,2,0
350000008900526942,2,0
350000008903015850,2,0
350000008903443702,2,0
350000008905831530,2,0
350000008908378435,2,0
350000008908509621,2,0
350000008908639030,2,0
350000008911758660,2,0
350000008914042042,2,0
350000008917056593,2,0
350000008917064827,2,0
350000008917359171,2,0
350000008917475770,2,0
350000008918650218,2,0
350000008918695158,2,0
350000008918702819,2,0
350000008918737089,2,0
350000008918767180,2,0
350000008918768222,2,0
350000008918794327,2,0
350000008919015495,2,0
350000008919125256,2,0
350000008919131129,2,0
350000008919246884,2,0
350000008919385545,2,0
350000008919630792,2,0
350000008919738513,2,0
350000008919754373,2,0
350000008919825185,2,0
350000008919836254,2,0
350000008919913884,2,0
350000008919926550,2,0
350000008919930023,2,0
350000008919947588,2,0
350000008920171509,2,0
350000008920359873,2,0
350000008921032170,2,0
350000008921251852,2,0
350000008921761616,2,0
350000008922285344,2,0
350000008922730920,2,0
350000008924266854,2,0
350000008926315483,2,0
350000008928816447,2,0
350000008928947671,2,0
350000008928965822,2,0
350000008929250186,2,0
350000008929327566,2,0
350000008929406146,2,0
350000008929959029,2,0
350000008931339011,2,0
350000008931379363,2,0
350000008931711834,2,0
350000008932389014,2,0
350000008932687676,2,0
350000008933574405,2,0
350000008933876111,2,0
350000008935025159,2,0
350000008935355216,2,0
350000008935804275,2,0
350000008935864414,2,0
350000008935876268,2,0
350000008936003756,2,0
350000008936094240,2,0
350000008936157251,2,0
350000008936203689,2,0
350000008936328791,2,0
350000008936560547,2,0
350000008937237950,2,0
350000008937254659,2,0
350000008937353691,2,0
350000008937842630,2,0
350000008938013850,2,0
350000008938056477,2,0
350000008938205477,2,0
350000008938535759,2,0
350000008938623490,2,0
350000008942525225,2,0
350000008942637147,2,0
350000008942662288,2,0
350000008942809641,2,0
350000008942815032,2,0
350000008943052756,2,0
350000008943227572,2,0
350000008943288428,2,0
350000008943628397,2,0
350000008943994669,2,0
350000008944647247,2,0
350000008944720058,2,0
350000008944993768,2,0
350000008945062453,2,0
350000008945070009,2,0
350000008945193986,2,0
350000008947041119,2,0
350000008953223632,2,0
350000008955328990,2,0
350000008955415545,2,0
350000008955438558,2,0
350000008955527149,2,0
350000008956023061,2,0
350000008956054211,2,0
350000008956079384,2,0
350000008956129468,2,0
350000008956199867,2,0
350000008956202424,2,0
